stop_id,stop_name,stop_lat,stop_lon,stop_desc
215,DON BOSCO/KHALSA COLLEGE,19.0254282429,72.8570795406,Marathi:डॉन बॉस्को शाळा माटुंगा Road:NATHALAL PAREKH MARG Area:KINGS CIRCLE
216,MATUNGA POLICE STN.,19.0306969734,72.8578706005,Marathi:माटुंगा पोलिस स्टेशन Road:RASHTRASEVIKA LAXMIBAI KELKAR MARG Area:KINGS CIRCLE
217,GURU TEGH BAHADUR NGR STN,19.0373299973,72.8651769378,Marathi:गुरु तेघ बहाद्दुर नगर स्टेशन Road:DR.MUKUNDRAO AMBEDKAR MARG Area:ANTOP HILL
218,SARDAR NGR.NO 2,19.0367316161,72.8683419445,Marathi:सरदार नगर नं.2 Road:DR.MUKUNDRAO AMBEDKAR MARG Area:PRATIKSHA NAGAR
219,SARDAR NGR.NO 4,19.0351697296,72.8673763492,Marathi:सरदार नगर नं.4 Road:DR.MUKUNDRAO AMBEDKAR MARG Area:PRATIKSHA NAGAR
220,ANTOP HILL CHURCH,19.0329790069,72.8666897037,Marathi:अँटोप हिल चर्च Road:DR.MUKUNDRAO AMBEDKAR MARG Area:WADALA (E)
221,ANTOP HILL POLICE STN.,19.0319242042,72.8649301746,Marathi:अँटोप हिल पोलिस स्टेशन Road:RAVJI GANATRA MARG Area:ANTOP HILL
222,C.G.S.DISPENSARY,19.0309099645,72.8631277301,Marathi:सी.जी.एस. डिस्पेन्सरी Road:RAVJI GANATRA MARG Area:ANTOP HILL
223,KANE NGR.,19.0295305886,72.8642006137,Marathi:काने नगर Road:RAVJI GANATRA MARG Area:ANTOP HILL
224,ANTOP HILL,19.0263356665,72.8662326555,Marathi:अँटोप हिल Road:SHAIKH MISHRI MARG Area:WADALA (E)
225,ANTOP HILL POST OFFICE,19.0246215402,72.863857291,Marathi:अँटोप हिल पोस्ट कार्यालय Road:SHAIKH MISHRI MARG Area:ANTOP HILL
226,INDIAN OIL DEPOT,19.0208483713,72.8643293598,Marathi:इंडीयन ओइल आगार Road:SHAIKH MISHRI MARG Area:ANTOP HILL
227,WADALA FLY OVER BRIDGE,19.0186324254,72.8632468266,Marathi:वडाळा उड्डाणपुल Road:NANA PHADANVIS FLY OVER BRIDGE Area:WADALA (E)
228,KORBA MITHAGAR,19.0163112579,72.8645492326,Marathi:कोर्बा मिठागर Road:NADKARNI MARG Area:WADALA (E)
229,NADKARNI PARK POLICE STN.,19.0152157759,72.863476349,Marathi: Road:NADKARNI MARG Area:WADALA (E)
230,NADKARNI PARK,19.0138387513,72.8627834009,Marathi:नाडकर्नी पार्क Road:NADKARNI MARG Area:WADALA (E)
231,GANDHI MARKET,19.0323603254,72.8587289073,Marathi: Road:RASHTRASEVIKA LAXMIBAI KELKAR MARG Area:KINGS CIRCLE
232,TATA HOSPITAL,19.0037208601,72.8422492186,Marathi:टाटा हॉस्पिटल Road:DR.ERNEST BORGES MARG Area:PAREL
233,BACKBAY DEPOT,18.9090196526,72.8167825799,Marathi:बॅकबे आगार Road:CAPTAIN PRAKASH PETHE MARG Area:BACKBAY
234,PRESIDENT HOTEL,18.9143482377,72.8217178445,Marathi:प्रेसिडेंट होटेल Road:CAPTAIN PRAKASH PETHE MARG Area:BACKBAY
235,CUFFE PARADE MACCHIMARNGR.,18.9200838735,72.8260617505,Marathi:बाधवार पार्क / मच्छिमार नगर Road:CAPTAIN PRAKASH PETHE MARG Area:BACKBAY
237,Y.B.CHAWAN PRATISHTHAN,18.9252220278,72.8269385873,Marathi: Road:GEN.JAGNNATH BHOSLE MARG Area:MANTRALAYA
238,LION'S PARK,19.0598014333,72.8723226701,Marathi:लायन्स पार्क Road:LAL BAHADUR SHASTRI MARG Area:KURLA (W)
239,KURLA POST OFFICE,19.068988619,72.8752409136,Marathi:कुर्ला पोस्ट कार्यालय Road:LAL BAHADUR SHASTRI MARG Area:KURLA (W)
240,GOL BUILDING,19.065987122,72.8748761331,Marathi:गोल इमारत Road:LAL BAHADUR SHASTRI MARG Area:KURLA (W)
241,ANJANABAI MAGAR,19.0639996144,72.8741680299,Marathi:अंजनाबाइ मगर Road:LAL BAHADUR SHASTRI MARG Area:KURLA (W)
242,KURLA DEPOT,19.0755374014,72.8770819752,Marathi:कुर्ला आगार Road:LAL BAHADUR SHASTRI MARG Area:KURLA (W)
243,SHEETAL CINEMA,19.0812811324,72.881540124,Marathi:शितल सिनेमा Road:LAL BAHADUR SHASTRI MARG Area:KURLA (W)
244,KAMANI,19.0847095843,72.8853232154,Marathi:कमानी Road:LAL BAHADUR SHASTRI MARG Area:VIDYAVIHAR (W)
245,MUKUND CO./ P.W.D.OFFICE,19.0850934835,72.8873336955,Marathi:मुकुंद कंपनी Road:LAL BAHADUR SHASTRI MARG Area:VIDYAVIHAR (W)
246,NARAYAN NGR.,19.0847284749,72.890509431,Marathi:नारायन नगर Road:LAL BAHADUR SHASTRI MARG Area:GHATKOPAR (W)
248,CHIRAG NGR.,19.0863086132,72.896121347,Marathi:चिराग नगर Road:LAL BAHADUR SHASTRI MARG Area:GHATKOPAR (W)
249,GHATKOPAR POLICE STN.,19.0869996261,72.8992641612,Marathi:घाटकोपर पोलिस स्टेशन Road:LAL BAHADUR SHASTRI MARG Area:GHATKOPAR (W)
250,GHATKOPAR PIPE LINE,19.0875448233,72.9027720869,Marathi:घाटकोपर पाईप लाइन Road:LAL BAHADUR SHASTRI MARG Area:GHATKOPAR (W)
251,SARVODAYA HOSPITAL,19.0885918901,72.907039281,Marathi:सर्वोद्य हॉस्पिटल Road:LAL BAHADUR SHASTRI MARG Area:GHATKOPAR (W)
253,GOPAL BHAVAN,19.0905279599,72.9097355052,Marathi:गोपाळ भुवन Road:LAL BAHADUR SHASTRI MARG Area:GHATKOPAR (W)
254,SHREYAS CINEMA,19.093237015,72.9125531407,Marathi:श्रेयस सिनेमा Road:LAL BAHADUR SHASTRI MARG Area:GHATKOPAR (W)
255,DARGAH,19.0951052711,72.9141440467,Marathi:दर्गाह विक्रोळी Road:LAL BAHADUR SHASTRI MARG Area:VIKHROLI (W)
257,VIKHROLI DEPOT,19.0990592396,72.9173197822,Marathi:विक्रोळी आगार Road:LAL BAHADUR SHASTRI MARG Area:VIKHROLI (W)
258,DHOBI GHAT/DR.AMBEDKAR NAGAR,18.911186631,72.8189337116,Marathi:धोबी घाट( कफ परेड) Road:CAPTAIN PRAKASH PETHE MARG Area:BACKBAY
259,NITYANAND NGR.,19.0912579506,72.9137695475,Marathi:नित्यानंद नगर Road:VASANTDADA PATIL MARG Area:GHATKOPAR (W)
260,LAXMI NGR.,19.0895951893,72.9161728068,Marathi:लक्ष्मी नगर Road:VASANTDADA PATIL MARG Area:GHATKOPAR (W)
262,MANEKLAL MUN.SCHOOL,19.0900592675,72.9026862563,Marathi:मानेकलाल महानगरपालिका शाळा Road:SANT NARSEE MEHTA MARG Area:GHATKOPAR (W)
263,JAGRUTI NGR.,19.0920870172,72.9017421187,Marathi:जाग्रुती नगर Road:SANT NARSEE MEHTA MARG Area:GHATKOPAR (W)
264,JAMBHULPADA,19.0938816843,72.8997360802,Marathi:जांभुळ पाडा Road:R.B.KADAM MARG Area:GHATKOPAR (W)
265,BARVE NGR.,19.0912761424,72.9075360259,Marathi:बर्वे नगर Road:RAMCHANDRA BAJIRAO KADAM MARG Area:GHATKOPAR (W)
266,MUNICIPAL HOSPITAL(PARK SITE),19.1020576611,72.9169903996,Marathi:महानगरपालिका हॉस्पिटल Road:*NAME TO BE CONFIRMED Area:VIKHROLI (W)
267,SHIVAJI MAIDAN,19.1032539497,72.9155956509,Marathi:शिवाजी मैदान Road:JANARDHAN KESHAV NIVALEKAR MARG Area:VIKHROLI (W)
268,VIKHROLI PARK SITE,19.1051396074,72.9128705266,Marathi:पार्क साइट Road:JANARDHAN KESHAV NIVALEKAR MARG Area:VIKHROLI (W)
271,DARUKHANA,18.9721539012,72.8452012061,Marathi:दारु खाना Road:BARRISTER NATH PAI MARG Area:DOCKYARD ROAD
272,REAY RD.STN.,18.9766438952,72.8440453723,Marathi:रे रोड स्टेशन Road:BARRISTER NATH PAI MARG Area:REAY ROAD (E)
273,ALBERT RD/ TANAJI MALUSARE CHK.,18.9853182743,72.8420605376,Marathi:अल्बर्ट रोड/ तानाजी म. चौक Road:BARRISTER NATH PAI MARG Area:KALA CHOWKY
275,TANK BUNDER,18.9884475968,72.8453943251,Marathi:टँक बंदर Road:JACKERIA BUNDER MARG Area:SEWREE
276,SEWREE STN.(W),18.997901717,72.8540034276,Marathi:शिवडी स्थानक (प) Road:JACKERIA BUNDER MARG Area:SEWREE
277,JACKERIA BUNDER,18.9886707871,72.8456947325,Marathi:जाकेरिया बंदर Road:JACKERIA BUNDER MARG Area:SEWREE
278,SHIVAJI NGR.,19.0010269437,72.8538271903,Marathi:शिवाजी नगर शिवडी Road:RAFI AHMED KIDWAI MARG Area:SEWREE
279,DNYANESHWAR NGR.,19.0057494704,72.8540875628,Marathi:न्द्यानेश्वर नगर Road:RAFI AHMED KIDWAI MARG Area:SEWREE
280,KIDWAI NGR.,19.0095838443,72.8542592242,Marathi:किडवाइ नगर Road:RAFI AHMED KIDWAI MARG Area:WADALA (W)
281,WADALA STN.(W),19.0161817646,72.857968521,Marathi:वडाळा स्थानक(प) Road:RAFI AHMED KIDWAI MARG Area:WADALA (W)
282,GHATKOPAR STN.(W),19.0871057415,72.908999193,Marathi:घाटकोपर स्थानक (प) Road:JETHALAL PAREKH MARG Area:GHATKOPAR (W)
286,DHARAVI DEPOT,19.0506951083,72.858710427,Marathi:धारावी आगार Road:P.M.G.P.ROAD Area:DHARAVI
288,GANDHI NGR.,19.0586861966,72.8478099296,Marathi:गांधी नगर बांद्रा Road:RAMKRISHNA PARAMHANS MARG Area:BANDRA (E)
290,BANDRA CLY.BUS STN,19.0612833649,72.8511518842,Marathi:बांद्रा वसाहत Road:SANT MUKTABAI MARG Area:BANDRA (E)
291,SINDHI CLY.,19.1441340014,72.8405725768,Marathi:सिंधी वसाहत Road:BEHRAM BAUG MARG Area:JOGESHWARI (W)
292,MEHRABAD BAUG,19.1432707569,72.8377692593,Marathi:मेहराबाद बाग Road:BEHRAM BAUG MARG Area:JOGESHWARI (W)
293,MAHATMA GANDHI VIDYALAYA,19.1454516105,72.8368818572,Marathi:महात्मा गांधी विद्यालय जोगेश्वरी Road:BEHRAM BAUG MARG Area:JOGESHWARI (W)
294,MADINA MANZIL,19.1743222178,72.8451959871,Marathi:मदिना मंजिल Road:SWAMI VIVEKANAND MARG Area:GOREGAON (W)
295,BEHRAM BAUG,19.1459989219,72.8345000556,Marathi:बेहराम बाग Road:LINK ROAD Area:JOGESHWARI (W)
296,GOREGAON DEPOT,19.1541981254,72.8354572924,Marathi:गोरेगाव / ओशिवारा आगार Road:LINK ROAD Area:OSHIWARA
297,ANIK DEPOT,19.0461705058,72.8787112962,Marathi:आणीक आगार Road:BHANUSHANKAR YADGNIK MARG Area:WADALA (E)
298,CUFFE PARADE POLICE STN.,18.9122132925,72.8178167585,Marathi:कफ परड पोलिस स्टेशन Road:SADHU VASWANI MARG Area:BACKBAY
299,WORLD TRADE CENTRE,18.9143976499,72.8193908246,Marathi:वर्ल्ड ट्रेड सेंटर Road:SADHU VASWANI MARG Area:BACKBAY
300,G.D.SOMANI SCHOOL,18.9154328979,72.8202705892,Marathi:जी.डी.सोमानी स्कुल Road:G.D.SOMANI MARG Area:BACKBAY
301,BEST CLY.,19.0054656339,72.847656552,Marathi:बे.स्ट वसाहत भोइवाडा Road:JERBAI WADIA MARG Area:BHOIWADA
303,T.B.HOSPITAL,19.0050319463,72.8514010141,Marathi:टी.बी. हॉस्पिटल Road:JERBAI WADIA MARG Area:SEWREE
304,WADALA CHURCH,19.0193273678,72.8561257924,Marathi:वडाळा चर्च Road:KATRAK MARG Area:WADALA (W)
305,RANI LAXMIBAI CHK/ROOPAM CINEMA,19.0418415877,72.864536185,Marathi:राणि लक्ष्मीबाई चौक / शीव Road:ROAD NO.8 (SION) Area:SION (E)
307,PRATIKSHA NGR.DEPOT,19.0423689584,72.8729261348,Marathi:प्रतिक्षा नगर आगार Road:EAST MARG Area:PRATIKSHA NAGAR
308,MAKER TOWER,18.9157373813,72.8174810918,Marathi:मेकर टॉवर Road:SADHU VASWANI MARG Area:BACKBAY
310,VIDHAN BHAWAN,18.9253413092,72.8241747462,Marathi: Road:BARRISTER RAJNI PATEL MARG Area:MANTRALAYA
311,N.C.P.A.,18.9273134621,72.8216087274,Marathi:एन.सी.पी.ए Road:BAJAJ MARG Area:MANTRALAYA
314,PRATIKSHA NGR NO.1/SAMAJMANDIR HALL,19.0392047091,72.8667463252,Marathi: Road:JANPATH MARG Area:PRATIKSHA NAGAR
315,TRANSIT CAMP DISPENSARY,19.0402188981,72.8692354152,Marathi:टँन्झीट कँप डिस्पेन्सरी Road:KARYALAYA MARG Area:PRATIKSHA NAGAR
317,BEST RECIEVING CENTRE,19.0414764839,72.8703512141,Marathi:बे.स्ट रिसीव्हिंग सेंटर Road:EAST MARG Area:PRATIKSHA NAGAR
318,KANNAMWAR NGR.NO 2,19.1176533456,72.9408675487,Marathi: Road:*NAME TO BE CONFIRMED Area:VIKHROLI (E)
319,S.G.BARVE MARG NAKA,19.0570408476,72.8878251861,Marathi:एस.जी. बर्वे मार्ग जंक्शन / कुर्ला Road:VASANTRAO NAIK MARG Area:KURLA (E)
321,AMAR MAHAL,19.066192045,72.8996014875,Marathi:अमर महाल Road:MAHATMA GANDHI MARG Area:CHEMBUR (W)
322,GHATKOPAR SONAPUR,19.086721363,72.9133103056,Marathi:घाटकोपर सोनापुर Road:MAHATMA GANDHI MARG Area:GHATKOPAR (E)
323,GARODIA NGR./ R.T.O.,19.0674894849,72.902472818,Marathi:गरोडीया नगर Road:VASANTRAO NAIK MARG Area:GHATKOPAR (E)
324,PANT NGR.,19.0850570355,72.9139810151,Marathi:पंत नगर Road:BARRISTER NATH PAI MARG Area:GHATKOPAR (E)
325,POLICE STN- PANT NGR.,19.0860303879,72.9147534913,Marathi:पंत नगर पोलीस स्टेशन Road:*NAME TO BE CONFIRMED Area:GHATKOPAR (E)
326,MARATHI VIDYALAYA(GHATKOPAR-E),19.0875512395,72.9169850892,Marathi:मराठी विद्यालय Road:*NAME TO BE CONFIRMED Area:GHATKOPAR (E)
327,GHATKOPAR DEPOT/CASURINA,19.0875432944,72.9186321159,Marathi: Road:VASANTDADA PATIL MARG Area:GHATKOPAR (W)
328,VIKHROLI VILLAGE,19.1045377361,72.9304701388,Marathi:विक्रोळी गाव(पू) Road:VASANTRAO NAIK MARG Area:VIKHROLI (E)
331,VIKAS VIDYALAYA,19.1206741797,72.9390007312,Marathi:विकास विद्यालय Road:*NAME TO BE CONFIRMED Area:VIKHROLI (E)
332,VIKHROLI STN.RD.(E),19.1090997389,72.9323798717,Marathi: Road:VASANTRAO NAIK MARG Area:VIKHROLI (E)
333,GHATKOPAR BUS STN./GKD,19.0879619559,72.9182232873,Marathi:घाटकोपर आगार / कॅसेरुना Road:VASANTDADA PATIL MARG Area:GHATKOPAR (W)
335,MANDVI POST OFFICE,18.9572417583,72.8320962763,Marathi:मांडवी पोस्ट कार्यालय Road:MOHAMMED ALI MARG Area:BHENDI BAZAAR
336,FIVE GARDENS,19.0195658302,72.8548630672,Marathi:फाइव्ह गार्डनस Road:LADY JAHANGIR MARG Area:DADAR (W)
337,SHIVAJI NGR.TERMINUS,19.0646193296,72.9314347104,Marathi:शिवाजी नगर टर्मीनस Road:BAJIPRABHU DESHPANDE MARG Area:SHIVAJI NAGAR
338,DR.AMBEDKAR GARDEN/CHEMBUR STN.,19.0615553318,72.9017346991,Marathi: Road:N.G.ACHARYA MARG Area:CHEMBUR (E)
339,SUBHASH NGR.,19.0606452236,72.9039681238,Marathi:सुभाष नगर चेंबुर Road:N.G.ACHARYA MARG Area:CHEMBUR (E)
340,ACHARYA MARATHE COLLEGE,19.0589292631,72.9074238159,Marathi:आचार्य मराठे महाविद्यालय Road:N.G.ACHARYA MARG Area:CHEMBUR (E)
341,SAMRAT ASHOK NGR.,19.0552785652,72.9103849747,Marathi:सम्राट अशोक नगर Road:N.G.ACHARYA MARG Area:GOVANDI (E)
342,GAUTAM NGR./DEONAR ABATTOIR,19.059630957,72.9163225104,Marathi:गौतम नगर/ देवनार कत्तलखाना Road:K.D.MARG Area:GOVANDI (W)
343,SHIVAJI NGR.JN.,19.0626420708,72.9183238093,Marathi:शिवाजी नगर जंक्शन  Road:AHILYABAI HOLKAR MARG Area:SHIVAJI NAGAR
344,TROMBAY,19.0335852151,72.950019518,Marathi:ट्रॉम्बे Road:VITHAL NARAYAN PURAV MARG Area:TROMBAY
345,GANDHI MARKET,19.0460131278,72.8972190013,Marathi:गांधी मार्केट चेंबुर Road:CHOITHRAM GIDWANI MARG Area:CHEMBUR (W)
346,R.C.F.CLY./GOLF CLUB,19.0461063972,72.9001004873,Marathi:आर.सी.एफ वसाहत / गोल्फ क्लब Road:CHOITHRAM GIDWANI MARG Area:CHEMBUR (E)
347,WADAVLI VILLAGE/BORLA SOC.,19.0457818689,72.9044778525,Marathi:वाडवली गाव / बोर्ला सोसायटी Road:CHOITHRAM GIDWANI MARG Area:CHEMBUR (E)
348,BASANT TALKIES,19.0457818689,72.9064519583,Marathi:बसंत टॉकिज Road:CHOITHRAM GIDWANI MARG Area:CHEMBUR (W)
349,PANJARAPOL,19.0457413028,72.9085548102,Marathi:पंजारा पोल Road:CHOITHRAM GIDWANI MARG Area:DEONAR
350,DEONAR DEPOT,19.0457818689,72.9131038366,Marathi:देवनार आगार Road:VITHAL NARAYAN PURAV MARG Area:DEONAR
351,PUNJAB WADI,19.0453762076,72.9156787573,Marathi:पंजाब वाडी Road:VITHAL NARAYAN PURAV MARG Area:DEONAR
352,TELECOM FACTORY,19.0444431829,72.918382424,Marathi:टेलीकॉम फॅक्टरी Road:VITHAL NARAYAN PURAV MARG Area:DEONAR
353,RAJ KAPOOR CHK./ BHABHA HOSPITAL,19.0436724194,72.9214294134,Marathi:राज कपुर चौक / भाभा हॉस्पिटल Road:VITHAL NARAYAN PURAV MARG Area:DEONAR
354,ANUSHAKTI NGR.,19.0427942436,72.9265934122,Marathi:अणुशक्ती नगर Road:VITHAL NARAYAN PURAV MARG Area:ANUSHAKTI NAGAR
355,MANKHURD STN.RD.,19.04264,72.93041,Marathi:मानखुर्द स्टेशन रोड(द) Road:VITHAL NARAYAN PURAV MARG Area:MANKHURD
356,MANDALA,19.0409435323,72.9390500256,Marathi:मंडाला Road:VITHAL NARAYAN PURAV MARG Area:MANKHURD
357,CHEETA CAMP,19.0368867567,72.9458735653,Marathi:चिता कॅम्प Road:VITHAL NARAYAN PURAV MARG Area:TROMBAY
358,SANT MUKTABAI HOSPITAL,19.0864145469,72.8976494035,Marathi:मुक्ताबाई हॉस्पीटल Road:RAMCHANDRA BAJIRAO KADAM MARG Area:GHATKOPAR (W)
359,MAROL MAROSHI BUS STN.,19.1190482464,72.8802714049,Marathi:मरोळ मरोशी Road:MAROL MAROSHI MARG Area:MAROL
360,BAIL BAZAR,19.0878324095,72.8812462577,Marathi:बैल बाजार Road:KURLA - ANDHERI MARG Area:KURLA (W)
361,JARIMARI,19.0943120327,72.8833183943,Marathi:जरी मरी Road:KURLA - ANDHERI MARG Area:KURLA (W)
362,SAFED POOL,19.0967047133,72.8836617171,Marathi:सफेद पुल Road:KURLA - ANDHERI MARG Area:ANDHERI (E)
363,DR.DATTA SAMANT CHK./SAKI NAKA,19.1041391679,72.8867717468,Marathi:साकी नाका Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
364,MITTAL EST.,19.1069574935,72.8840680801,Marathi:मित्तल इस्टेट Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
365,MAROLNAKA/MATA RAMABAI AMBEDKAR CHK,19.1084595671,72.8786982486,Marathi:मरोळ नाका Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
366,MAROL VILLAGE,19.1122493277,72.8789826118,Marathi:मरोळ गाव Road:MAROL MAROSHI MARG Area:MAROL
367,BOROSIL GLASS FACTORY,19.117719669,72.8846036256,Marathi:बोरोसील ग्लास फॅक्टरी Road:MILITARY MARG Area:MAROL
368,VIHAR LAKE,19.140106593,72.8984809219,Marathi:विहार तलाव Road:VIHAR LAKE MARG Area:VIHAR
369,STATE BANK,19.1064377425,72.8883301645,Marathi:स्टेट बँक आफ इंडीया अंधेरी Road:BAJI PASALKAR MARG Area:SAKI NAKA
370,CHANDIVLI JN.,19.111886817,72.8884064293,Marathi:चांदिवली जंक्शन Road:BAJI PASALKAR MARG Area:CHANDIVLI
371,E.S.I.S.LOCAL OFFICE,19.1222519659,72.8914200693,Marathi:इ.एस.आय.एस लोकल कार्यालय पवइ Road:BAJI PASALKAR MARG Area:POWAI
372,DR.AMBEDKAR UDN. POWAI,19.1259532459,72.8942034459,Marathi:डॉ. आंबेडकर उद्यान (पवइ) Road:ADI SHANKARACHARYA MARG Area:POWAI
374,MORARJI NGR.,19.1293070543,72.8961407571,Marathi:मोराजी नगर Road:FILTERPADA MARG Area:FILTERPADA
375,NITIE,19.1350386442,72.8979659378,Marathi:नीती Road:VIHAR LAKE MARG Area:VIHAR
376,BHANDUP VILLAGE(E),19.1493519771,72.9441441553,Marathi:भांडुप गाव (पू) Road:BHANDUP VILLAGE MARG Area:BHANDUP (E)
378,R.T.O.OFFICE,19.0721038956,72.9096988709,Marathi:आर.टी. ओ. कार्यालय घाटकोपर Road:VASANTRAO NAIK MARG Area:GHATKOPAR (E)
379,RAMABAI NGR.,19.0801547885,72.9176653879,Marathi:रमाबाइ नगर Road:VASANTRAO NAIK MARG Area:GHATKOPAR (E)
380,NALANDA SCTY.,19.0762032635,72.9140551777,Marathi:नालंदा सोसायटी घाटकोपर Road:VASANTRAO NAIK MARG Area:GHATKOPAR (E)
381,GODREJ SOAP CO.,19.0912469396,72.9249824541,Marathi:गोदरेज सोप कंपनी Road:VASANTRAO NAIK MARG Area:VIKHROLI (E)
382,ASHA & USHA,19.1082162625,72.9236735294,Marathi:आशा उषा ईस्टेट Road:LAL BAHADUR SHASTRI MARG Area:VIKHROLI (W)
